state,type,year,category,total_enrollment,tuition_cost,enrollment
New Mexico,Public,2002,Two Or More Races,579822,9287.333333333334,12504
New Mexico,Public,2002,White,579822,9287.333333333334,208932
New Mexico,Public,2003,American Indian / Alaska Native,579822,9958.166666666666,56616
New Mexico,Public,2003,Asian,579822,9958.166666666666,11640
New Mexico,Public,2003,Black,579822,9958.166666666666,16974
New Mexico,Public,2003,Hispanic,579822,9958.166666666666,230466
New Mexico,Public,2003,Native Hawaiian / Pacific Islander,579822,9958.166666666666,1500
New Mexico,Public,2003,Non-Resident Foreign,579822,9958.166666666666,17970
New Mexico,Public,2003,Total Minority,579822,9958.166666666666,329700
New Mexico,Public,2003,Two Or More Races,579822,9958.166666666666,12504
New Mexico,Public,2003,White,579822,9958.166666666666,208932
New Mexico,Public,2004,American Indian / Alaska Native,579822,10447.5,56616
New Mexico,Public,2004,Asian,579822,10447.5,11640
New Mexico,Public,2004,Black,579822,10447.5,16974
New Mexico,Public,2004,Hispanic,579822,10447.5,230466
New Mexico,Public,2004,Native Hawaiian / Pacific Islander,579822,10447.5,1500
New Mexico,Public,2004,Non-Resident Foreign,579822,10447.5,17970
New Mexico,Public,2004,Total Minority,579822,10447.5,329700
New Mexico,Public,2004,Two Or More Races,579822,10447.5,12504
New Mexico,Public,2004,White,579822,10447.5,208932
New Mexico,Public,2005,American Indian / Alaska Native,579822,10747.166666666666,56616
New Mexico,Public,2005,Asian,579822,10747.166666666666,11640
New Mexico,Public,2005,Black,579822,10747.166666666666,16974
New Mexico,Public,2005,Hispanic,579822,10747.166666666666,230466
New Mexico,Public,2005,Native Hawaiian / Pacific Islander,579822,10747.166666666666,1500
New Mexico,Public,2005,Non-Resident Foreign,579822,10747.166666666666,17970
New Mexico,Public,2005,Total Minority,579822,10747.166666666666,329700
New Mexico,Public,2005,Two Or More Races,579822,10747.166666666666,12504
New Mexico,Public,2005,White,579822,10747.166666666666,208932
New Mexico,Public,2012,American Indian / Alaska Native,579822,14144.833333333334,56616
New Mexico,Public,2012,Asian,579822,14144.833333333334,11640
New Mexico,Public,2012,Black,579822,14144.833333333334,16974
New Mexico,Public,2012,Hispanic,579822,14144.833333333334,230466
New Mexico,Public,2012,Native Hawaiian / Pacific Islander,579822,14144.833333333334,1500
New Mexico,Public,2012,Non-Resident Foreign,579822,14144.833333333334,17970
New Mexico,Public,2012,Total Minority,579822,14144.833333333334,329700
New Mexico,Public,2012,Two Or More Races,579822,14144.833333333334,12504
New Mexico,Public,2012,White,579822,14144.833333333334,208932
New Mexico,Public,2013,American Indian / Alaska Native,579822,14571.666666666666,56616
New Mexico,Public,2013,Asian,579822,14571.666666666666,11640
New Mexico,Public,2013,Black,579822,14571.666666666666,16974
New Mexico,Public,2013,Hispanic,579822,14571.666666666666,230466
New Mexico,Public,2013,Native Hawaiian / Pacific Islander,579822,14571.666666666666,1500
New Mexico,Public,2013,Non-Resident Foreign,579822,14571.666666666666,17970
New Mexico,Public,2013,Total Minority,579822,14571.666666666666,329700
New Mexico,Public,2013,Two Or More Races,579822,14571.666666666666,12504
New Mexico,Public,2013,White,579822,14571.666666666666,208932
New Mexico,Public,2014,American Indian / Alaska Native,579822,14988.666666666666,56616
New Mexico,Public,2014,Asian,579822,14988.666666666666,11640
New Mexico,Public,2014,Black,579822,14988.666666666666,16974
New Mexico,Public,2014,Hispanic,579822,14988.666666666666,230466
New Mexico,Public,2014,Native Hawaiian / Pacific Islander,579822,14988.666666666666,1500
New Mexico,Public,2014,Non-Resident Foreign,579822,14988.666666666666,17970
New Mexico,Public,2014,Total Minority,579822,14988.666666666666,329700
New Mexico,Public,2014,Two Or More Races,579822,14988.666666666666,12504
New Mexico,Public,2014,White,579822,14988.666666666666,208932
New Mexico,Public,2015,American Indian / Alaska Native,579822,15435.666666666666,56616
New Mexico,Public,2015,Asian,579822,15435.666666666666,11640
New Mexico,Public,2015,Black,579822,15435.666666666666,16974
New Mexico,Public,2015,Hispanic,579822,15435.666666666666,230466
New Mexico,Public,2015,Native Hawaiian / Pacific Islander,579822,15435.666666666666,1500
New Mexico,Public,2015,Non-Resident Foreign,579822,15435.666666666666,17970
New Mexico,Public,2015,Total Minority,579822,15435.666666666666,329700
New Mexico,Public,2015,Two Or More Races,579822,15435.666666666666,12504
New Mexico,Public,2015,White,579822,15435.666666666666,208932
New Mexico,Public,2016,American Indian / Alaska Native,579822,15605.333333333334,56616
New Mexico,Public,2016,Asian,579822,15605.333333333334,11640
New Mexico,Public,2016,Black,579822,15605.333333333334,16974
New Mexico,Public,2016,Hispanic,579822,15605.333333333334,230466
New Mexico,Public,2016,Native Hawaiian / Pacific Islander,579822,15605.333333333334,1500
New Mexico,Public,2016,Non-Resident Foreign,579822,15605.333333333334,17970
New Mexico,Public,2016,Total Minority,579822,15605.333333333334,329700
New Mexico,Public,2016,Two Or More Races,579822,15605.333333333334,12504
New Mexico,Public,2016,White,579822,15605.333333333334,208932
New York,Private,1985,American Indian / Alaska Native,2107512,13256.0,5844
New York,Private,1985,Asian,2107512,13256.0,166902
New York,Private,1985,Black,2107512,13256.0,152334
New York,Private,1985,Hispanic,2107512,13256.0,203136
New York,Private,1985,Native Hawaiian / Pacific Islander,2107512,13256.0,2862
New York,Private,1985,Non-Resident Foreign,2107512,13256.0,288648
New York,Private,1985,Total Minority,2107512,13256.0,581286
New York,Private,1985,Two Or More Races,2107512,13256.0,50208
New York,Private,1985,White,2107512,13256.0,1082928
New York,Private,1995,American Indian / Alaska Native,2107512,19872.0,5844
New York,Private,1995,Asian,2107512,19872.0,166902
New York,Private,1995,Black,2107512,19872.0,152334
New York,Private,1995,Hispanic,2107512,19872.0,203136
New York,Private,1995,Native Hawaiian / Pacific Islander,2107512,19872.0,2862
New York,Private,1995,Non-Resident Foreign,2107512,19872.0,288648
New York,Private,1995,Total Minority,2107512,19872.0,581286
New York,Private,1995,Two Or More Races,2107512,19872.0,50208
New York,Private,1995,White,2107512,19872.0,1082928
New York,Private,2000,American Indian / Alaska Native,2107512,23117.833333333332,5844
New York,Private,2000,Asian,2107512,23117.833333333332,166902
New York,Private,2000,Black,2107512,23117.833333333332,152334
New York,Private,2000,Hispanic,2107512,23117.833333333332,203136
New York,Private,2000,Native Hawaiian / Pacific Islander,2107512,23117.833333333332,2862
New York,Private,2000,Non-Resident Foreign,2107512,23117.833333333332,288648
New York,Private,2000,Total Minority,2107512,23117.833333333332,581286
New York,Private,2000,Two Or More Races,2107512,23117.833333333332,50208
New York,Private,2000,White,2107512,23117.833333333332,1082928
New York,Private,2001,American Indian / Alaska Native,2107512,24064.166666666668,5844
New York,Private,2001,Asian,2107512,24064.166666666668,166902
New York,Private,2001,Black,2107512,24064.166666666668,152334
New York,Private,2001,Hispanic,2107512,24064.166666666668,203136
New York,Private,2001,Native Hawaiian / Pacific Islander,2107512,24064.166666666668,2862
New York,Private,2001,Non-Resident Foreign,2107512,24064.166666666668,288648
New York,Private,2001,Total Minority,2107512,24064.166666666668,581286
New York,Private,2001,Two Or More Races,2107512,24064.166666666668,50208
New York,Private,2001,White,2107512,24064.166666666668,1082928
New York,Private,2002,American Indian / Alaska Native,2107512,25222.166666666668,5844
New York,Private,2002,Asian,2107512,25222.166666666668,166902
New York,Private,2002,Black,2107512,25222.166666666668,152334
New York,Private,2002,Hispanic,2107512,25222.166666666668,203136
New York,Private,2002,Native Hawaiian / Pacific Islander,2107512,25222.166666666668,2862
New York,Private,2002,Non-Resident Foreign,2107512,25222.166666666668,288648
New York,Private,2002,Total Minority,2107512,25222.166666666668,581286
New York,Private,2002,Two Or More Races,2107512,25222.166666666668,50208
New York,Private,2002,White,2107512,25222.166666666668,1082928
New York,Private,2003,American Indian / Alaska Native,2107512,26592.333333333332,5844
New York,Private,2003,Asian,2107512,26592.333333333332,166902
New York,Private,2003,Black,2107512,26592.333333333332,152334
New York,Private,2003,Hispanic,2107512,26592.333333333332,203136
New York,Private,2003,Native Hawaiian / Pacific Islander,2107512,26592.333333333332,2862
New York,Private,2003,Non-Resident Foreign,2107512,26592.333333333332,288648
New York,Private,2003,Total Minority,2107512,26592.333333333332,581286
New York,Private,2003,Two Or More Races,2107512,26592.333333333332,50208
New York,Private,2003,White,2107512,26592.333333333332,1082928
New York,Private,2004,American Indian / Alaska Native,2107512,27331.5,5844
New York,Private,2004,Asian,2107512,27331.5,166902
New York,Private,2004,Black,2107512,27331.5,152334
New York,Private,2004,Hispanic,2107512,27331.5,203136
New York,Private,2004,Native Hawaiian / Pacific Islander,2107512,27331.5,2862
New York,Private,2004,Non-Resident Foreign,2107512,27331.5,288648
New York,Private,2004,Total Minority,2107512,27331.5,581286
New York,Private,2004,Two Or More Races,2107512,27331.5,50208
New York,Private,2004,White,2107512,27331.5,1082928
New York,Private,2005,American Indian / Alaska Native,2107512,27981.333333333332,5844
New York,Private,2005,Asian,2107512,27981.333333333332,166902
New York,Private,2005,Black,2107512,27981.333333333332,152334
New York,Private,2005,Hispanic,2107512,27981.333333333332,203136
New York,Private,2005,Native Hawaiian / Pacific Islander,2107512,27981.333333333332,2862
New York,Private,2005,Non-Resident Foreign,2107512,27981.333333333332,288648
New York,Private,2005,Total Minority,2107512,27981.333333333332,581286
New York,Private,2005,Two Or More Races,2107512,27981.333333333332,50208
New York,Private,2005,White,2107512,27981.333333333332,1082928
New York,Private,2009,American Indian / Alaska Native,2107512,30964.0,5844
New York,Private,2009,Asian,2107512,30964.0,166902
New York,Private,2009,Black,2107512,30964.0,152334
New York,Private,2009,Hispanic,2107512,30964.0,203136
New York,Private,2009,Native Hawaiian / Pacific Islander,2107512,30964.0,2862
New York,Private,2009,Non-Resident Foreign,2107512,30964.0,288648
New York,Private,2009,Total Minority,2107512,30964.0,581286
New York,Private,2009,Two Or More Races,2107512,30964.0,50208
New York,Private,2009,White,2107512,30964.0,1082928
New York,Private,2013,American Indian / Alaska Native,2107512,32681.0,5844
New York,Private,2013,Asian,2107512,32681.0,166902
New York,Private,2013,Black,2107512,32681.0,152334
New York,Private,2013,Hispanic,2107512,32681.0,203136
New York,Private,2013,Native Hawaiian / Pacific Islander,2107512,32681.0,2862
New York,Private,2013,Non-Resident Foreign,2107512,32681.0,288648
New York,Private,2013,Total Minority,2107512,32681.0,581286
New York,Private,2013,Two Or More Races,2107512,32681.0,50208
New York,Private,2013,White,2107512,32681.0,1082928
New York,Private,2014,American Indian / Alaska Native,2107512,33665.333333333336,5844
New York,Private,2014,Asian,2107512,33665.333333333336,166902
New York,Private,2014,Black,2107512,33665.333333333336,152334
New York,Private,2014,Hispanic,2107512,33665.333333333336,203136
New York,Private,2014,Native Hawaiian / Pacific Islander,2107512,33665.333333333336,2862
New York,Private,2014,Non-Resident Foreign,2107512,33665.333333333336,288648
New York,Private,2014,Total Minority,2107512,33665.333333333336,581286
New York,Private,2014,Two Or More Races,2107512,33665.333333333336,50208
New York,Private,2014,White,2107512,33665.333333333336,1082928
New York,Private,2015,American Indian / Alaska Native,2107512,34624.0,5844
New York,Private,2015,Asian,2107512,34624.0,166902
New York,Private,2015,Black,2107512,34624.0,152334
New York,Private,2015,Hispanic,2107512,34624.0,203136
New York,Private,2015,Native Hawaiian / Pacific Islander,2107512,34624.0,2862
New York,Private,2015,Non-Resident Foreign,2107512,34624.0,288648
New York,Private,2015,Total Minority,2107512,34624.0,581286
New York,Private,2015,Two Or More Races,2107512,34624.0,50208
New York,Private,2015,White,2107512,34624.0,1082928
New York,Private,2016,American Indian / Alaska Native,2107512,35758.333333333336,5844
New York,Private,2016,Asian,2107512,35758.333333333336,166902
New York,Private,2016,Black,2107512,35758.333333333336,152334
New York,Private,2016,Hispanic,2107512,35758.333333333336,203136
New York,Private,2016,Native Hawaiian / Pacific Islander,2107512,35758.333333333336,2862
New York,Private,2016,Non-Resident Foreign,2107512,35758.333333333336,288648
New York,Private,2016,Total Minority,2107512,35758.333333333336,581286
New York,Private,2016,Two Or More Races,2107512,35758.333333333336,50208
New York,Private,2016,White,2107512,35758.333333333336,1082928
New York,Public,1985,American Indian / Alaska Native,1134066,5604.333333333333,5472
New York,Public,1985,Asian,1134066,5604.333333333333,39912
New York,Public,1985,Black,1134066,5604.333333333333,139872
New York,Public,1985,Hispanic,1134066,5604.333333333333,135726
New York,Public,1985,Native Hawaiian / Pacific Islander,1134066,5604.333333333333,2076
New York,Public,1985,Non-Resident Foreign,1134066,5604.333333333333,17544
New York,Public,1985,Total Minority,1134066,5604.333333333333,347100
New York,Public,1985,Two Or More Races,1134066,5604.333333333333,24042
New York,Public,1985,White,1134066,5604.333333333333,696174
New York,Public,1995,American Indian / Alaska Native,1134066,7491.833333333333,5472
New York,Public,1995,Asian,1134066,7491.833333333333,39912
New York,Public,1995,Black,1134066,7491.833333333333,139872
New York,Public,1995,Hispanic,1134066,7491.833333333333,135726
New York,Public,1995,Native Hawaiian / Pacific Islander,1134066,7491.833333333333,2076
New York,Public,1995,Non-Resident Foreign,1134066,7491.833333333333,17544
New York,Public,1995,Total Minority,1134066,7491.833333333333,347100
New York,Public,1995,Two Or More Races,1134066,7491.833333333333,24042
New York,Public,1995,White,1134066,7491.833333333333,696174
New York,Public,2000,American Indian / Alaska Native,1134066,8381.833333333334,5472
New York,Public,2000,Asian,1134066,8381.833333333334,39912
New York,Public,2000,Black,1134066,8381.833333333334,139872
New York,Public,2000,Hispanic,1134066,8381.833333333334,135726
New York,Public,2000,Native Hawaiian / Pacific Islander,1134066,8381.833333333334,2076
New York,Public,2000,Non-Resident Foreign,1134066,8381.833333333334,17544
New York,Public,2000,Total Minority,1134066,8381.833333333334,347100
New York,Public,2000,Two Or More Races,1134066,8381.833333333334,24042
New York,Public,2000,White,1134066,8381.833333333334,696174
New York,Public,2001,American Indian / Alaska Native,1134066,8799.666666666666,5472
New York,Public,2001,Asian,1134066,8799.666666666666,39912
New York,Public,2001,Black,1134066,8799.666666666666,139872
New York,Public,2001,Hispanic,1134066,8799.666666666666,135726
New York,Public,2001,Native Hawaiian / Pacific Islander,1134066,8799.666666666666,2076
New York,Public,2001,Non-Resident Foreign,1134066,8799.666666666666,17544
New York,Public,2001,Total Minority,1134066,8799.666666666666,347100
New York,Public,2001,Two Or More Races,1134066,8799.666666666666,24042
New York,Public,2001,White,1134066,8799.666666666666,696174
New York,Public,2002,American Indian / Alaska Native,1134066,9287.333333333334,5472
New York,Public,2002,Asian,1134066,9287.333333333334,39912
New York,Public,2002,Black,1134066,9287.333333333334,139872
New York,Public,2002,Hispanic,1134066,9287.333333333334,135726
New York,Public,2002,Native Hawaiian / Pacific Islander,1134066,9287.333333333334,2076
New York,Public,2002,Non-Resident Foreign,1134066,9287.333333333334,17544
New York,Public,2002,Total Minority,1134066,9287.333333333334,347100
New York,Public,2002,Two Or More Races,1134066,9287.333333333334,24042
New York,Public,2002,White,1134066,9287.333333333334,696174
New York,Public,2003,American Indian / Alaska Native,1134066,9958.166666666666,5472
